permit,job_filing,filing_reason,issued,approved,expires,work_type,job_description,estimated_cost,house,street,borough,zip,contractor_license_type,contractor_business,contractor_address,owner_business,owner_city,owner_state,status
M01440631-S2-EW-SP,M01440631-S2,Initial Permit,2026-09-14,2026-09-09,2027-04-16,Sprinklers,BCG FLOORS 43 &46 -- SPRINKLER MODIFICATIONS INCLUDING TCSP INSTALLATION AS PER PLANS FILED.,150000,10,HUDSON YARDS,Manhattan,10001,F,ARCHER CONSULTANTS GROUP,41 BOX STREET,PR,,,Permit Issued
M01440639-I1-GC,M01440639-I1,Initial Permit,2026-09-14,2026-09-10,2027-01-10,General Construction,"INTERIOR RENO OF EXISTING IT ROOM. WORK INCLUDES, BUT NOT LIMITED TO, DEMO/INSTALLATION OF NON-LOAD BEARING PARTITIONS, FIXTURES AND FINISHES ON 30TH FL AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",180000,888,7 AVENUE,Manhattan,10106,GC,CLS PROJECT SOLUTIONS INC,630 HUDSON ST,,,,Permit Issued
M01441068-I1-GC,M01441068-I1,Initial Permit,2026-09-14,2026-08-11,2027-04-10,General Construction,"APPLICATION FILED FOR INTERIOR RENOVATION &RELATED PLUMBING WORK OF APT 2005 ON 19th FLOOR. NO CHANGE IN USE, EGRESS OROCCUPANCY UNDER THIS APPLICATION.",60000,155,WEST 68 STREET,Manhattan,10023,GC,ROBINSON INVESTMENT GROUP,473 WASHINGTON BLVD,Not Applicable,,,Permit Issued
M01441291-I1-MS,M01441291-I1,Initial Permit,2026-09-14,2026-08-27,2026-12-08,Mechanical Systems,REPLACEMENT OF EXISTING CHILLERS AND LOBBY AC AS SHOWN ON PLANS,530000,45,SUTTON PLACE SOUTH,Manhattan,10022,GC,CRYSTAL COMFORT INC,43-15 38 STREET,BOULEVARD GARDENS OWNERS CORP.,,,Permit Issued
M01441358-I1-SC,M01441358-I1,Initial Permit,2026-09-14,2026-09-10,2027-07-01,Suspended Scaffold,FISP INSPECTION (Facade Inspection Safety Program). INDUSTRIAL ROPE ACCESS TECHNIQUES AND METHODS. SEE ATTACHED PLANS. Designated Primary Site supervisor: Jesus Decola,0,830,AMSTERDAM AVENUE,Manhattan,10025,R,STRUCTUAL PRESV SYSTEM,35-21 VERNON BLVD,NYCHA,,,Permit Issued
M01441803-I1-GC,M01441803-I1,Initial Permit,2026-09-14,2026-08-17,2026-12-31,General Construction,"AT 35TH FLOOR TENANT SPACE, INSTALLATION OF INTERIOR PARTITIONS AND FINISHES AS PER PLANS FILED HEREWITH. NO CHANGE IN USE, OCCUPANCY OR EGRESS.",1000000,1250,BROADWAY,Manhattan,10001,GC,"STRUCTURE TONE, LLC",330 WEST 34TH STREET,1250 BROADWAY ASSOCIATES LLC,,,Permit Issued
M01441805-I1-PL,M01441805-I1,Initial Permit,2026-09-14,2026-08-17,2026-11-10,Plumbing,"AT 35TH FLOOR TENANT SPACE, INSTALLATION OF PLUMBING FIXTURES AND RELATED PIPING AS PER PLANS FILED HEREWITH. NO CHANGE IN USE, OCCUPANCY OR EGRESS.",40000,1250,BROADWAY,Manhattan,10001,P,A&A PLUMBING CORP,33-25 126TH PLACE,1250 BROADWAY ASSOCIATES LLC,,,Permit Issued
M01442039-I1-SC,M01442039-I1,Initial Permit,2026-09-14,2026-09-14,2027-02-20,Suspended Scaffold,Installation of suspended scaffold for facade work or inspection,0,301,EAST 69 STREET,Manhattan,10021,R,TOWER SERVICES INC,38-60 REVIEW AVENUE,RUDD REALTY MANAGEMENT CORP.,,,Permit Issued
M01442069-I1-GC,M01442069-I1,Initial Permit,2026-09-14,2026-09-11,2027-06-01,General Construction,INTERIOR RENOVATION OF 1ST FLOOR COMMERICAL SPACE AS PER PLANS. NO CHANGE IN USE EGRESS OR OCCUPANCY,2100000,22,WEST 19 STREET,Manhattan,10011,GC,INTERSTATE INTERIORS INC,20 WEST 36TH STREET,"KAUFMAN MANAGEMENT COMPANY, LLC",,,Permit Issued
M01442105-I1-GC,M01442105-I1,Initial Permit,2026-09-14,2026-08-28,2026-12-31,General Construction,"INTERIOR DEMOLITION OF AN EXISTING CELLAR-LEVEL (B1) KITCHEN/BOH SPACE. WORK INCLUDES DEMOLITION OF PARTITIONS, DOORS, CEILINGS, FINISHES, LIGHTING, MILLWORK, KITCHEN EQUIPMENT, ETC. NO CHANGE TO USE, EGRESS, OR OCCUPANCY.",164960.53,11,WALL STREET,Manhattan,10005,GC,TISHMAN INTERIORS CORP,100 PARK AVENUE,NEW YORK STOCK EXCHANGE,,,Permit Issued
M01442194-I1-MS,M01442194-I1,Initial Permit,2026-09-14,2026-09-02,2026-12-31,Mechanical Systems,Demolition of ductwork and diffusers on cellar (B1) level,19968.55,11,WALL STREET,Manhattan,10005,GC,TISHMAN INTERIORS CORP,100 PARK AVENUE,NEW YORK STOCK EXCHANGE,,,Permit Issued
M01443098-S2-MS,M01443098-S2,Initial Permit,2026-09-14,2026-09-01,2027-03-25,Mechanical Systems,Replacement of existing HVAC fan coil units in kind and in same locations,17980,340,EAST 64 STREET,Manhattan,10065,GC,JOLY'S HOME IMPROVEMENT I,1779 GILDERSLEEVE ST,The St Tropez Condominium,,,Permit Issued
M01443560-I1-GC,M01443560-I1,Initial Permit,2026-09-14,2026-09-11,2027-06-30,General Construction,REMOVAL AND INSTILLATION OF INTERIOR NON LOAD BEARING PARTITIONS AND RELATED FINISHES. FILED IN CONJUCTION WITH NEW BUILDING APPLICATION 121209192. MPP 47.,595000,520,FIFTH AVENUE,Manhattan,10036,GC,ICON INTERIORS INC,307 SEVENTH AVENUE,RABINA PROPERTIES,,,Permit Issued
M01443560-S1-MS,M01443560-S1,Initial Permit,2026-09-14,2026-09-10,2027-06-30,Mechanical Systems,"Modification to existing Mechanical System as per plans filed herewith. No change in use, egress or occupancy under this application.",175000,520,FIFTH AVENUE,Manhattan,10036,GC,ICON INTERIORS INC,307 SEVENTH AVENUE,RABINA PROPERTIES,,,Permit Issued
M01444194-I1-ST,M01444194-I1,Initial Permit,2026-09-14,2026-08-20,2026-12-12,Structural,"INTERIOR RENOVATION OF APT 2A AND 4A. PARTITION CHANGES AS PER PLANS. INSTALLATION OF NEW WINDOWS AND SKYLIGHTS. NO CHANGE IN USE, OCCUPANCY, OR EGRESS.",233900,117,EAST 11 STREET,Manhattan,10003,GC,BEE CONSTRUCTIONS LLC,184 REMSEN RD,ALLIED REALTY & DEVELOPMENT CORP.,,,Permit Issued
M01444650-I1-SF,M01444650-I1,Initial Permit,2026-09-14,2026-09-11,2026-12-09,Supported Scaffold,INSTALLATION OF PIPE SCAFFOLDING AS PER PLANS. ALL EQUIPMENT SHALL COMPLY WITH CHAPTER # 33 OF THE 2022 CODE. NO CHANGE IN USE OCCUPANCY OR EGRESS UNDER THIS APPLICATION.,10000,179,CHURCH STREET,Manhattan,10007,GC,MC SUPERSTRUCTURE INC,135-53 NORTHERN BLVD #2B,MC SUPERSTRUCTURE INC.,,,Permit Issued
M01445518-I1-SC,M01445518-I1,Initial Permit,2026-09-14,2026-08-27,2027-05-31,Suspended Scaffold,INSTALL OUTRIGGER SUSPENDED SCAFFOLDING DURING FACADE RESTORATION WORK,0,35,CENTRAL PARK NORTH,Manhattan,10026,R,BAY RESTORATION CORP,37-24 10TH STREET,BAY RESTORATION CORP.,,,Permit Issued
M01445531-I1-GC,M01445531-I1,Initial Permit,2026-09-14,2026-09-04,2027-01-01,General Construction,"LIMITED REPAIRS TO ROOF LEVEL PARAPET TO INCLUDE POINTING, BRICKWORK, CAULKING, COATING, AND CLADDING AS PER PLANS. SIDEWALK SHED TO BE FILED UNDER SEPARATE APPLICATION. NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",86000,45,EAST 85 STREET,Manhattan,10028,GC,INTER RENOVATION INC,56-32 59TH STREET,WALLACK MGMT. COMPLIANCE OFFICER,,,Permit Issued
M01446162-I1-SF,M01446162-I1,Initial Permit,2026-09-14,2026-09-14,2026-11-17,Supported Scaffold,"Installation of a temporary supported scaffold per plan submitted. Work shall comply with 2022 building codes chapter 33. No change in use, egress and/or occupancy with this application.",3952,2,WEST 16 STREET,Manhattan,10011,GC,INTERSYSTEM CONSTRUCTION,216 EAGLE ST,INTERSYSTEM CONSTRUCTION CORP.,,,Permit Issued
M01446209-I1-GC,M01446209-I1,Initial Permit,2026-09-14,2026-09-03,2027-01-01,General Construction,"INTERIOR RENOVATION OF EXISTING APARTMENT UNIT 4D. NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",62500,415,WEST 55 STREET,Manhattan,10019,GC,A&A PRO GENERAL CONTR,49 PEPPERMILL RD,,,,Permit Issued
M01446526-I1-SC,M01446526-I1,Initial Permit,2026-09-14,2026-08-28,2027-02-09,Suspended Scaffold,Window Inspection,0,400,WEST 63 STREET,Manhattan,10069,R,COLE NYC LLC,42 W 33RD STREET PHII D,WINDSOR COMMUNITIES,,,Permit Issued
M01446809-I1-GC,M01446809-I1,Initial Permit,2026-09-14,2026-08-31,2027-01-29,General Construction,"INTERIOR RENOVATION OF EXISTING OFFICE SPACE ON 4th FLOOR. TO BE NEW ADVERTISING AGENCY OFFICE. (APPROXIMATELY9,646 S.F.) NO CHANGE TO EGRESS, USE OR OCCUPANCY.",589971,25,PARK ROW,Manhattan,10038,GC,WHARTON SMITH CONST NY *,88 PINE ST,PR,,,Permit Issued
M01446869-I1-GC,M01446869-I1,Initial Permit,2026-09-14,2026-09-09,2027-04-15,General Construction,"Propose to perform interior renovations. No change to use, egress or occupancy.",400005,1540,BROADWAY,Manhattan,10036,GC,BSM MAINTENANCE CORP,106 53RD STREET,SPUSV5 1540 Broadway LLC c/o MSD Pa,,,Permit Issued
M01446987-I1-GC,M01446987-I1,Initial Permit,2026-09-14,2026-09-08,2026-12-31,General Construction,Demo Interior renovation as per plans filed herewith.,44252,401,WEST 14 STREET,Manhattan,10014,GC,WCDNY INC,56-10 GRAND AVENUE,PR,,,Permit Issued
M01447010-I1-GC,M01447010-I1,Initial Permit,2026-09-14,2026-09-11,2026-10-01,General Construction,"General Construction for interior renovation of Apartment 11E on the 12th floor as shown on drawings filed herewith. No change in use, egress, or occupancy.",78001.9,431,EAST 20 STREET,Manhattan,10010,GC,SUPER G CONSTRUCTION CORP,"420-C EAST 111TH STREET,GR FL",BPP PCV OWNER LLC,,,Permit Issued
M01447219-S1-PL,M01447219-S1,Initial Permit,2026-09-14,2026-08-24,2026-12-09,Plumbing,plumbing work min conjunction with apartment renovation - replace kitchen and bath appliances & fixtures,0,360,EAST 72 STREET,Manhattan,10021,P,NOBLE PLUMBING & HEATING,1281 ARTHUR KILL RD. UNIT 7,,,,Permit Issued
M01447980-I1-PL,M01447980-I1,Initial Permit,2026-09-14,2026-08-20,2026-11-02,Plumbing,"MINOR PLAN CHANGE FOR PLUMBING JOB SIGN OFF PURPOSES TO SHOW GAS METER INFORMATION. RELATED JOB #12323597. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",100,264,EAST BROADWAY,Manhattan,10002,P,ALL PRO PLBG & HTG INC,63-03 FOREST AVENUE,Not Applicable,,,Permit Issued
M01449886-S1-PL,M01449886-S1,Initial Permit,2026-09-14,2026-09-03,2026-10-30,Plumbing,"TENANT FIX OUT FOR EXISTING COMMERCIAL SPACE WITH PLUMBING WORK ON 1ST FLOOR. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",7500,619,9 AVENUE,Manhattan,10036,P,RRP PLUMBING CORP,106-07 NORTHERN BOULEVARD,619 9th Avenue corp,,,Permit Issued
M01449960-I1-GC,M01449960-I1,Initial Permit,2026-09-14,2026-09-11,2026-12-22,General Construction,Temporary art build out.,72750,58,BOWERY,Manhattan,10013,GC,"WINICK PRODUCTIONS, LLC","250 WEST 103RD STREET, 4C",PR,,,Permit Issued
M01450705-I1-MS,M01450705-I1,Initial Permit,2026-09-14,2026-09-04,2027-03-26,Mechanical Systems,"Replacement of existing water-source heat pump in existing space, as per plans filed herewith. No change in use, egress, or occupancy.",15000,1260,3 AVENUE,Manhattan,10021,GC,ECONO AIR HEATING/COOLING,769 WASHINGTON AVE,Not Applicable,,,Permit Issued
M01450899-I1-GC-CX,M01450899-I1,Initial Permit,2026-09-14,2026-09-03,2026-11-03,General Construction,"FILE GENERAL CONSTRUCTION WORK FOR PROPOSED SUSHI RESTAURANT WITH NEW PAINTING, FLOOR, AND PARTITION AS PER PLAN. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",94570,28,WEST 36 STREET,Manhattan,10018,GC,LT PRO CONSTRUCTION INC,1529 71ST STREET FL1,Not Applicable,,,Permit Issued
M01451293-I1-GC,M01451293-I1,Initial Permit,2026-09-14,2026-09-11,2026-11-06,General Construction,Temporary Installation in Auditorium at 3RD FL to be removed after event,400000,29,11 AVENUE,Manhattan,10011,GC,GOOD SENSE & CO.PRODUCT S,77 WASHINGTON AVE SUITE 1,RXR,,,Permit Issued
M01451316-I1-GC,M01451316-I1,Initial Permit,2026-09-14,2026-09-01,2026-10-20,General Construction,Renovation of apartment #2J on 2nd floor.,151800,72,BARROW STREET,Manhattan,10014,GC,TONED PAINTING & CONSTRUC,405 EAST 82ND STREET,AJ CLARKE REAL ESTATE CORP,,,Permit Issued
M01451484-I1-PMM,M01451484-I1,Initial Permit,2026-09-14,2026-09-14,2027-03-01,Protection and Mechanical Methods,"INSTALLATION OF TEMPORARY OVERHEAD PROTECTION AS PER PLAN. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",1000,837,MADISON AVENUE,Manhattan,10021,GC,SPRING SCAFFOLDING LLC,49-30 31ST PLACE,Akris Inc.,,,Permit Issued
M01451573-I1-SC,M01451573-I1,Initial Permit,2026-09-14,2026-09-14,2027-01-01,Suspended Scaffold,INSTALLATION OF TEMPORARY SUSPENDED SCAFFOLD EQUIPMENT FOR FACADE INSPECTIONS AND REPAIRS. NO CHANGES IN THE EGRESS.,0,102,WEST 80 STREET,Manhattan,10024,R,CENTRAL CONSTRUCTION MGMT,25-04 40TH AVENUE,AKME PM LLC,,,Permit Issued
M01452253-I1-GC,M01452253-I1,Initial Permit,2026-09-14,2026-09-10,2026-10-18,General Construction,"TO PROPOSE VANILLA BOX RENOVATION FOR EXISTING MEDICAL OFFICE AT PARTIAL 001 FLOOR AS PER PLAN FILED HEREWITH. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",60000,48,MARKET STREET,Manhattan,10002,GC,KALE CONSTRUCTION INC,145-12 24 AVE,Not Applicable,,,Permit Issued
M01453034-I1-GC,M01453034-I1,Initial Permit,2026-09-14,2026-09-09,2026-12-22,General Construction,TEMPORARY STRUCTURES USED IN CONJUNCTION WITH TPA: SARTI ROSA TOO PINK TO CARE U.S. LAUNCH EVENT,30000,32,10 AVENUE,Manhattan,10014,GC,"WINICK PRODUCTIONS, LLC","250 WEST 103RD STREET, 4C","H&S Communications, LLC",,,Permit Issued
M01454278-I1-GC,M01454278-I1,Initial Permit,2026-09-14,2026-09-09,2026-12-10,General Construction,"flooring replacement at existing health and fitness facility, no change to bulk, use or egress under this application",20000,60,WEST 129 STREET,Manhattan,10027,GC,RENAISSANCE SPECIAL INC,"1019 AVENUE P, SUITE 501",RENAISSANCE REALTY GROUP,,,Permit Issued
M01454611-I1-SH,M01454611-I1,Initial Permit,2026-09-14,2026-09-11,2026-10-31,Sidewalk Shed,"INSTALLATION OF 300PSF SIDEWALK SHED AS PER PLANS. ALL EQUIPMENT SHALL COMPLY WITH CH #33 OF THE NYC CODE 2022. NO CHANGE IN USE, OCCUPANCY OR EGRESS UNDER THIS APPLICATION.",9000,218,WEST 17 STREET,Manhattan,10011,GC,PETER & DANNY CONTRACT LL,169-12 HILLSIDE AVENUE,PETER&DANNY CONTRACTORS LLC,,,Permit Issued
M01455184-I1-GC,M01455184-I1,Initial Permit,2026-09-14,2026-09-09,2026-10-28,General Construction,"INSTALLATION OF TEMPORARY VERSALITE PLATFORM SYSTEM. NO CHANGE TO USE, EGRESS OR OCCUPANCY.",5000,375,PARK AVENUE,Manhattan,10022,GC,"DYNAMIC EVENT GROUP, INC",300 BLAISDELL RD,RFR REALTY LLC,,,Permit Issued
M01455903-I1-SH,M01455903-I1,Initial Permit,2026-09-14,2026-09-14,2026-12-13,Sidewalk Shed,"INSTALLATION OF TEMPORARY HEAVY DUTY SIDEWALK SHED AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY. SIDEWALK SHED SHALL COMPLY WITH CHAPTER #33 OF 2022 THE NYC BUILDING CODE. LIVE LOAD 300PSF.",1000,7,WEST 66 STREET,Manhattan,10023,GC,PLATINUM SERVICES NY LLC,53-28 11TH STREET 2ND FL,PLATINUM SERVICES NY LLC,,,Permit Issued
M01456194-I1-GC,M01456194-I1,Initial Permit,2026-09-14,2026-09-11,2026-10-18,General Construction,"REPLACE STOREFRONT DOOR, WINDOW AND NO LOAD BEARING PARTITION WALL AS PER PLAN; NO CHANGE IN USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION.",10000,59,1 AVENUE,Manhattan,10003,GC,KALE CONSTRUCTION INC,145-12 24 AVE,PR,,,Permit Issued
M01457784-I1-ST,M01457784-I1,Initial Permit,2026-09-14,2026-09-10,2026-12-11,Structural,Installation of temporary audience seating riser & tech. riser.,25603.2,643,PARK AVENUE,Manhattan,10065,GC,M STEVENS PRODUCTION,80 DALE STREET,PARK AVENUE ARMORY,,,Permit Issued
M01458361-I1-SF,M01458361-I1,Initial Permit,2026-09-14,2026-09-14,2027-02-17,Supported Scaffold,"Installation of a temporarily supported scaffold per plan submitted. Work shall comply with 2022 building codes chapter 33. No change in use, egress and/or occupancy with this application.",5000,106,WEST 116 STREET,Manhattan,10026,GC,ANDAMIO SCAFFOLDING LLC,20 BURLING LANE (BOX 4-1),PR,,,Permit Issued
M01458398-I1-SH,M01458398-I1,Initial Permit,2026-09-14,2026-09-11,2026-12-13,Sidewalk Shed,INSTALLATION OF HEAVY DUTY SIDEWALK SHED AS PER PLANS. NO CHANGE IN USE OCCUPANCY OR EGRESS UNDER THIS APPLICATION. SIDEWALK SHED SHALL COMPLY WITH CHAPTER 33 OF THE 2022 NYC BUILDING CODE.,6000,250,WEST 40 STREET,Manhattan,10018,GC,J.K.CONSTRUCTION NEW YORK,305 MINEOLA BLVD,PR,,,Permit Issued
M01458909-I1-FN,M01458909-I1,Initial Permit,2026-09-14,2026-09-14,2027-05-15,Construction Fence,"CONSTRUCTION FENCE AS PER DRAWINGS. CONSTRUCTION FENCE SHALL COMPLY WITH CH #33 OF THE NYC BC. NO CHANGE IN USE, OCCUPANCY OR EGRESS UNDER THIS APPLICATION.",2000,45,RENWICK STREET,Manhattan,10013,GC,SKYLINE SCAFFOLDING GROUP,740 RAMSEY AVENUE,SKYLINE SCAFFOLDING GROUP,,,Permit Issued
M01458909-S1-PMM,M01458909-S1,Initial Permit,2026-09-14,2026-09-14,2027-05-15,Protection and Mechanical Methods,"TEMPORARY FENCE ENCLOSURE AT ROOF LEVEL DURING ROOF REPLACEMENT. FENCE ENCLOSURE SHALL COMPLY WITH CH #33 OF THE NYC BC. NO CHANGE IN USE, OCCUPANCY OR EGRESS UNDER THIS APPLICATION.",2000,45,RENWICK STREET,Manhattan,10013,GC,SKYLINE SCAFFOLDING GROUP,740 RAMSEY AVENUE,SKYLINE SCAFFOLDING GROUP,,,Permit Issued
M01459472-I1-SC,M01459472-I1,Initial Permit,2026-09-14,2026-09-14,2026-12-31,Suspended Scaffold,SUSPENDED SCAFFOLD INSTALLATION FOR FACADE REPAIRS AND INSTALLATIONS,0,610,WEST 110 STREET,Manhattan,10025,R,STAR-CEL WATERPRO&REST CO,1685 BOONE AVENUE,STAR-CEL WATERPROOFING,,,Permit Issued
Q00933672-S9-MS,Q00933672-S9,Initial Permit,2026-09-14,2024-05-07,2027-03-31,Mechanical Systems,"Installation of a sub-slab piping and gravel, interior risers, and roof-mounted fans for a Sub-Slab Depressurization System",0,146-50,REEVES AVENUE,Queens,11367,GC,R.A.M.S. MECHANICAL INC,140 58TH ST BLDG B UNIT 4D,NYC SCHOOL CONSTRUCTION AUTHORITY,,,Permit Issued
Q00939347-S1-PL,Q00939347-S1,Initial Permit,2026-09-14,2026-06-28,2027-07-08,Plumbing,Subsequent filing for exterior plumbing work to install new sewer connection as per DEP approved documents.,13000,75-08,185 STREET,Queens,11366,P,RAYMOND'S PLBG & HTG LLC,69-45 76TH STREET,PR,,,Permit Issued
Q00961742-I1-EA,Q00961742-I1,Initial Permit,2026-09-14,2024-04-30,2027-01-02,Earth Work,"Playground redevelopment, Including removal & installation of asphalt pavement, playground equipment, and landscaping.",1000000,201-02,53 AVENUE,Queens,11364,GC,SAFECON BUILDERS CORP,3957 FLATLANDS AVE,NYC SCHOOL CONSTRUCTION AUTHORITY,,,Permit Issued
Q00977709-S1-PL,Q00977709-S1,Initial Permit,2026-09-14,2026-08-31,2026-10-01,Plumbing,"plumbing works relating to horizonal and vertical extension to the existing 1-story 1-family house, to 2-story 2-family.",42000,200-16,118 AVENUE,Queens,11412,P,INFINITI ESC PLUMBING COR,2072 EASTCHESTER ROAD,PR,,,Permit Issued
Q01058887-S6-PL,Q01058887-S6,Initial Permit,2026-09-14,2025-10-30,2027-01-08,Sprinklers,New installation of plumbing and sprinkler system.,0,41-31,68 STREET,Queens,11377,P,WASOFF PLBG & UTILITY CO,36-05C COLLEGE POINT BLVD,WIN WIN 68 LLC,,,Permit Issued
Q01058993-S5-PL,Q01058993-S5,Initial Permit,2026-09-14,2025-10-01,2027-01-08,Plumbing,New installation of plumbing and sprinkler system.,0,41-25,68 STREET,Queens,11377,P,WASOFF PLBG & UTILITY CO,36-05C COLLEGE POINT BLVD,WIN WIN 68 LLC,,,Permit Issued
Q01058996-S5-PL,Q01058996-S5,Initial Permit,2026-09-14,2025-10-01,2027-01-08,Plumbing,New installation of plumbing and sprinkler system.,0,41-27,68 STREET,Queens,11377,P,WASOFF PLBG & UTILITY CO,36-05C COLLEGE POINT BLVD,WIN WIN 68 LLC,,,Permit Issued
Q01107560-S1-SE,Q01107560-S1,Initial Permit,2026-09-14,2026-05-20,2027-01-07,Support of Excavation,HEREWITH FILING SOE PLANS OF PROP. 3 STORY ALT-1 BLDG. THE SOE INVOLVES 1:1 EXCAVATION ON EXPOSURE-3.,10000,135-06,LIBERTY AVENUE,Queens,11419,GC,YAFE MEOD CORP,17 BARSTOW ROAD .SUITE 401,NY DYNAMIC CONSTRUCTION,,,Permit Issued
Q01124098-S2-PL,Q01124098-S2,Initial Permit,2026-09-14,2026-05-26,2026-11-11,Plumbing,PROPOSED PLUMBING WORK-TYPE FILED IN-CONJUNCTION WITH ALT-CO JOB#: Q01124098,108000,107-47,115 STREET,Queens,11419,P,ROCK E SMALL PLBG&HTG INC,152-32 ROCKAWAY BLVD,Not Applicable,,,Permit Issued
Q01150596-I1-FO-EA,Q01150596-I1,Initial Permit,2026-09-14,2026-02-06,2027-09-14,Foundation,APPLICATION FILLING TO CONSTRUCT NEW ONE CAR GARAGE.,0,145-17 GAR,GLASSBORO AVENUE,Queens,11435,GC,ABG CONSTRUCTION NY INC,14515 GLASSBORO AVE 2ND FLOOR,PR,,,Permit Issued
Q01156681-S3-PL,Q01156681-S3,Initial Permit,2026-09-14,2025-11-10,2026-11-02,Sprinklers,"FILED HEREWITH PL & SP WORK TYPES IN CONJUCTION W/ALT-CO#Q01156681-I1, PL#Q01156681-S1. FILING FOR STEEL SLEEVE & 5' OF 6 DIA. XHCI PIPING IN CELL. THROUGH FOUNDATION WALL, NEW WET PIPE SPRINKLER SYSTEM THROUGHOUT BLDG & NEW SPRINKLER SIAME",145000,19-34,PALMETTO STREET,Queens,11385,P,ALL PRO PLBG & HTG INC,63-03 FOREST AVENUE,DAFNA DEVELOPMENT,,,Permit Issued
Q01166217-S7-MS,Q01166217-S7,Initial Permit,2026-09-14,2026-05-22,2027-06-07,Mechanical Systems,Installtion of HVAC system for the 4-story new builidng.,0,41-09,149 PLACE,Queens,11355,GC,KC HVAC INC,2640 E 21ST STREET,149 PLACE MANAGEMENT LLC,,,Permit Issued
Q01170591-I1-EW-SP,Q01170591-I1,Initial Permit,2026-09-14,2025-04-30,2026-12-31,Plumbing,Installation of sprinkler system in conjunction with alteration application Q01139157.,56000,739,CAFFREY AVENUE,Queens,11691,F,B&B MECH PLBG & HTG LLC,1127 UTICA AVENUE,Not Applicable,,,Permit Issued
Q01202901-I1-FO,Q01202901-I1,Initial Permit,2026-09-14,2026-05-23,2026-10-04,General Construction,TO ERECT A 2-STORY WITH ATTIC 1-FAMILY DWELLING ABOVE EXISTING CELLAR AS PER APPROVED PLANS,1526340,172-14,67 AVENUE,Queens,11365,GC,W.JAKE CONSTRUCTION CORP,99-21 204 STREET,Not Applicable,,,Permit Issued
Q01204044-I1-MS,Q01204044-I1,Initial Permit,2026-09-14,2025-06-06,2026-10-29,Mechanical Systems,"HEREWITH FILE ALT C.O TO ENLARGE EXIST 1 & HALF STORY TO 2 STORY. RENOVATION IN CELLAR & FIRST FLOOR TO ERECT INTERIOR PARTITIONS, WINDOWS ,DOORS & MS UNITS. PL WORK UNDER SUBSEQUENT DOB BUILD APPLICATION. TO OBTAIN NEW CERTIFICATE OF OCCUP",605200,158-11,98 STREET,Queens,11414,GC,LW CONTRACTING INC,158-11 98TH STREET,LW CONTRACTING,,,Permit Issued
Q01229465-I1-GC,Q01229465-I1,Initial Permit,2026-09-14,2025-12-09,2027-04-17,General Construction,"Filing interior renovation at 1st floor UPS Store #6196 as per plans. No change in use, egress, or occupancy under this application.",74500,46-28,VERNON BOULEVARD,Queens,11101,GC,VINCENT CASCONE,68 POND ST,Sala Realty LLC,,,Permit Issued
Q01234060-S3-MS,Q01234060-S3,Initial Permit,2026-09-14,2025-11-01,2026-11-03,Mechanical Systems,"INSTALLATION OF MECHANICAL SYSTEMS, EQUIPMENT AND DUCTWORK THROUGH-OUT NEW BUILDING. . FILED IN CONJUNCTION WITH NEW BUILDING, DOB NOW # Q01234060-I1.",0,143-22,84 ROAD,Queens,11435,GC,SAFE ASSURE CONSTRUCTION,143-45 HOOVER AVENUE,HIIC BUILDERS LLC,,,Permit Issued
